planner_type,success,time_sec,iterations,nodes,quantum_calls,quantum_successful_extensions,invalid_random_targets,empty_candidate_sets,goal_sample_hits,duplicate_rejections,invalid_chosen_state_rejections,invalid_chosen_edge_rejections,candidate_count_total,candidate_count_nonempty_iters,avg_candidate_count,marked_set_size_total,grover_rounds_total,avg_marked_set_size,initial_score_total,selected_score_total,avg_initial_score,avg_selected_score,grover_improvements,path_waypoints,bins_per_joint,total_grid_states,q_start,q_goal,start_idx_raw,goal_idx_raw,start_idx,goal_idx,seed,max_iters,goal_sample_rate,goal_radius_idx,quantum_candidates,quantum_iters,quantum_shots,quantum_use_ibm,quantum_backend,quantum_target_weight,quantum_goal_weight,quantum_best_rounds,quantum_score_margin
qrrt_grid,True,40.66685684584081,152,110,108,108,44,0,16,0,0,0,6402,108,59.27777777777778,3210,170,18.88235294117647,-25.86826026925059,28.7261773269912,-0.23952092841898695,0.2659831233980667,49,19,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",1,2000,0.1,0.0,64,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,32.226039425004274,122,83,81,81,41,0,12,0,0,0,4632,81,57.18518518518518,2775,133,20.86466165413534,-35.91236161184286,13.43587425192012,-0.44336248903509706,0.16587499076444592,40,19,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",2,2000,0.1,0.0,64,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,37.458795845042914,168,119,117,117,51,0,14,0,0,0,7158,117,61.17948717948718,4353,201,21.65671641791045,-34.138428790165285,27.285950496985297,-0.2917814426509853,0.23321325211098545,63,18,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",4,2000,0.1,0.0,64,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,28.746830024989322,111,78,76,76,35,0,9,0,0,0,4465,76,58.75,2642,148,17.85135135135135,-17.206106185331535,45.3661466559059,-0.2263961340175202,0.5969229823145513,50,18,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",5,2000,0.1,0.0,64,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,95.27615891816095,380,259,257,257,123,0,37,0,0,0,14765,257,57.45136186770428,9096,436,20.862385321100916,-113.45945483643574,14.04744308871538,-0.441476477962785,0.05465931162924272,127,21,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",6,2000,0.1,0.0,64,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,26.4965585549362,81,63,61,61,20,0,12,0,0,0,3632,61,59.540983606557376,2124,109,19.486238532110093,-20.418175070337547,23.55104864589674,-0.3347241814809434,0.3860827646868318,36,16,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",7,2000,0.1,0.0,64,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,34.53765362291597,137,100,98,98,39,0,21,0,0,0,5969,98,60.90816326530612,3871,172,22.50581395348837,-36.434287231415446,34.927430611950754,-0.3717784411368923,0.356402353183171,56,19,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",8,2000,0.1,0.0,64,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,45.10968686500564,167,124,122,122,45,0,15,0,0,0,7124,122,58.39344262295082,4135,214,19.322429906542055,-31.868561432345096,37.29683141574502,-0.26121771665856636,0.3057117329159428,63,16,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",10,2000,0.1,0.0,64,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,58.76368292700499,198,148,146,146,52,0,20,0,0,0,8453,146,57.897260273972606,5343,246,21.71951219512195,-72.31373270999431,18.298392718723168,-0.4952995391095501,0.12533145697755593,77,17,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",11,2000,0.1,0.0,64,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,25.04917170200497,117,81,79,79,38,0,14,0,0,0,4508,79,57.063291139240505,2943,146,20.15753424657534,-37.56999544745486,26.66150113886095,-0.47556956262601086,0.33748735618811326,51,19,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",13,2000,0.1,0.0,64,1,128,False,ibm_torino,1.0,1.0,3,0.0
