planner_type,success,time_sec,iterations,nodes,quantum_calls,quantum_successful_extensions,invalid_random_targets,empty_candidate_sets,goal_sample_hits,duplicate_rejections,invalid_chosen_state_rejections,invalid_chosen_edge_rejections,candidate_count_total,candidate_count_nonempty_iters,avg_candidate_count,marked_set_size_total,grover_rounds_total,avg_marked_set_size,initial_score_total,selected_score_total,avg_initial_score,avg_selected_score,grover_improvements,path_waypoints,bins_per_joint,total_grid_states,q_start,q_goal,start_idx_raw,goal_idx_raw,start_idx,goal_idx,seed,max_iters,goal_sample_rate,goal_radius_idx,quantum_candidates,quantum_iters,quantum_shots,quantum_use_ibm,quantum_backend,quantum_target_weight,quantum_goal_weight,quantum_best_rounds,quantum_score_margin
qrrt_grid,True,213.98093281895854,915,588,586,586,263,66,101,0,0,0,40117,586,68.45904436860069,28391,1238,22.932956381260098,-230.2889019425556,235.71480238489727,-0.3929844743047024,0.4022436900766165,439,19,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",1,2000,0.1,0.0,256,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,31.085847926093265,98,67,65,65,33,0,9,0,0,0,4186,65,64.4,2790,130,21.46153846153846,-22.874632142192713,30.01655613160021,-0.3519174175721956,0.4617931712553879,45,18,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",2,2000,0.1,0.0,256,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,294.4604220590554,1214,765,763,763,368,83,110,0,0,0,51476,763,67.46526867627784,39552,1659,23.84086799276673,-339.72044359476456,303.47371499954863,-0.44524304534045156,0.3977375032759484,588,17,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",4,2000,0.1,0.0,256,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,95.01172644807957,348,243,241,241,107,0,29,0,0,0,15357,241,63.72199170124481,10495,498,21.07429718875502,-95.16505277535794,96.65786819863001,-0.3948757376570869,0.40106999252543574,167,17,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",5,2000,0.1,0.0,256,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,38.71904565906152,138,99,97,97,41,0,16,0,0,0,6793,97,70.03092783505154,4766,210,22.695238095238096,-28.132267909576097,58.64895026148385,-0.2900233805110938,0.6046283532111737,75,17,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",6,2000,0.1,0.0,256,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,19.5486149629578,70,56,54,54,16,0,10,0,0,0,3679,54,68.12962962962963,2254,95,23.726315789473684,-12.123990550714492,27.806253505049295,-0.22451834353174985,0.5149306204638758,33,17,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",7,2000,0.1,0.0,256,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,38.06426482205279,109,80,78,78,31,0,17,0,0,0,5348,78,68.56410256410257,4047,172,23.52906976744186,-28.46978965604493,55.713642748273315,-0.3649973032826273,0.7142774711317091,61,19,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",8,2000,0.1,0.0,256,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,26.50869527296163,98,69,67,67,31,0,13,0,0,0,4900,67,73.13432835820896,3598,138,26.07246376811594,-16.649223188824465,43.09411951622683,-0.2484958684899174,0.6431958136750273,47,18,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",11,2000,0.1,0.0,256,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,25.055627495981753,78,57,55,55,23,0,9,0,0,0,3747,55,68.12727272727273,3233,130,24.869230769230768,-21.151800313410266,44.56098459022191,-0.3845781875165503,0.8101997198222166,47,16,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",12,2000,0.1,0.0,256,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,42.207748194923624,142,108,106,106,36,0,17,0,0,0,7403,106,69.83962264150944,5154,229,22.50655021834061,-35.62815616247113,67.77427692189845,-0.33611468077802953,0.6393799709613062,80,16,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",14,2000,0.1,0.0,256,1,128,False,ibm_torino,1.0,1.0,3,0.0
