planner_type,success,time_sec,iterations,nodes,quantum_calls,quantum_successful_extensions,invalid_random_targets,empty_candidate_sets,goal_sample_hits,duplicate_rejections,invalid_chosen_state_rejections,invalid_chosen_edge_rejections,candidate_count_total,candidate_count_nonempty_iters,avg_candidate_count,marked_set_size_total,grover_rounds_total,avg_marked_set_size,initial_score_total,selected_score_total,avg_initial_score,avg_selected_score,grover_improvements,path_waypoints,bins_per_joint,total_grid_states,q_start,q_goal,start_idx_raw,goal_idx_raw,start_idx,goal_idx,seed,max_iters,goal_sample_rate,goal_radius_idx,quantum_candidates,quantum_iters,quantum_shots,quantum_use_ibm,quantum_backend,quantum_target_weight,quantum_goal_weight,quantum_best_rounds,quantum_score_margin
qrrt_grid,False,442.09477519406937,2000,1222,1221,1221,575,204,227,0,0,0,85658,1221,70.15397215397215,65506,2705,24.216635859519407,-502.3933528105167,536.8676365486838,-0.41146056741238063,0.43969503402840604,962,,"[10, 10, 10, 10, 10, 10]",1000000,"0.000000,3.142000,3.142000,0.000000,0.000000,0.000000","-1.431000,4.189000,5.009000,2.251000,-2.461000,-1.536000","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)",1,2000,0.1,0.0,256,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,34.58717349404469,133,95,93,93,40,0,13,0,0,0,6486,93,69.74193548387096,4732,199,23.77889447236181,-41.33141197123433,39.09636766705165,-0.4444237846369283,0.4203910501833511,73,12,"[10, 10, 10, 10, 10, 10]",1000000,"0.000000,3.142000,3.142000,0.000000,0.000000,0.000000","-1.431000,4.189000,5.009000,2.251000,-2.461000,-1.536000","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)",2,2000,0.1,0.0,256,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,39.06999803893268,145,109,107,107,38,0,13,0,0,0,7597,107,71.0,5586,235,23.770212765957446,-49.55539248706138,55.64408456194846,-0.46313450922487276,0.5200381734761539,84,13,"[10, 10, 10, 10, 10, 10]",1000000,"0.000000,3.142000,3.142000,0.000000,0.000000,0.000000","-1.431000,4.189000,5.009000,2.251000,-2.461000,-1.536000","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)",4,2000,0.1,0.0,256,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,367.6898767221719,1607,1009,1007,1007,451,149,163,0,0,0,71650,1007,71.1519364448858,53067,2191,24.22044728434505,-381.6372528872809,422.2656400866869,-0.3789843623508251,0.4193303277921419,783,14,"[10, 10, 10, 10, 10, 10]",1000000,"0.000000,3.142000,3.142000,0.000000,0.000000,0.000000","-1.431000,4.189000,5.009000,2.251000,-2.461000,-1.536000","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)",5,2000,0.1,0.0,256,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,36.77588136610575,136,100,98,98,38,0,15,0,0,0,7340,98,74.89795918367346,5589,225,24.84,-45.24987517906069,42.9064007150814,-0.4617334201944968,0.4378204154600143,79,13,"[10, 10, 10, 10, 10, 10]",1000000,"0.000000,3.142000,3.142000,0.000000,0.000000,0.000000","-1.431000,4.189000,5.009000,2.251000,-2.461000,-1.536000","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)",6,2000,0.1,0.0,256,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,14.79079361492768,50,40,38,38,12,0,6,0,0,0,2928,38,77.05263157894737,1635,81,20.185185185185187,-6.48763735926309,27.320869346386758,-0.17072729892797606,0.7189702459575462,29,11,"[10, 10, 10, 10, 10, 10]",1000000,"0.000000,3.142000,3.142000,0.000000,0.000000,0.000000","-1.431000,4.189000,5.009000,2.251000,-2.461000,-1.536000","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)",7,2000,0.1,0.0,256,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,157.8674290610943,697,442,440,440,201,56,76,0,0,0,30514,440,69.35,21710,929,23.369214208826694,-181.29705117394505,142.70776975139987,-0.41203875266805695,0.32433584034409063,328,13,"[10, 10, 10, 10, 10, 10]",1000000,"0.000000,3.142000,3.142000,0.000000,0.000000,0.000000","-1.431000,4.189000,5.009000,2.251000,-2.461000,-1.536000","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)",8,2000,0.1,0.0,256,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,38.52992812311277,152,107,105,105,47,0,23,0,0,0,7309,105,69.60952380952381,5500,222,24.774774774774773,-54.673070166950204,33.79957953882111,-0.5206959063519067,0.321900757512582,80,14,"[10, 10, 10, 10, 10, 10]",1000000,"0.000000,3.142000,3.142000,0.000000,0.000000,0.000000","-1.431000,4.189000,5.009000,2.251000,-2.461000,-1.536000","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)",9,2000,0.1,0.0,256,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,16.416451381985098,63,44,42,42,21,0,9,0,0,0,3186,42,75.85714285714286,1950,89,21.910112359550563,-10.528837853338558,28.307066255957956,-0.25068661555567995,0.673977767998999,32,11,"[10, 10, 10, 10, 10, 10]",1000000,"0.000000,3.142000,3.142000,0.000000,0.000000,0.000000","-1.431000,4.189000,5.009000,2.251000,-2.461000,-1.536000","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)",10,2000,0.1,0.0,256,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,22.00957432202995,83,62,60,60,23,0,14,0,0,0,4299,60,71.65,3338,127,26.283464566929133,-32.38690808776944,30.6170045540865,-0.5397818014628241,0.510283409234775,44,11,"[10, 10, 10, 10, 10, 10]",1000000,"0.000000,3.142000,3.142000,0.000000,0.000000,0.000000","-1.431000,4.189000,5.009000,2.251000,-2.461000,-1.536000","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)",16,2000,0.1,0.0,256,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,20.68329997197725,76,57,55,55,21,0,11,0,0,0,4078,55,74.14545454545454,3105,116,26.767241379310345,-19.732603078195844,30.106426438175916,-0.3587746014217426,0.5473895716031985,42,11,"[10, 10, 10, 10, 10, 10]",1000000,"0.000000,3.142000,3.142000,0.000000,0.000000,0.000000","-1.431000,4.189000,5.009000,2.251000,-2.461000,-1.536000","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)",17,2000,0.1,0.0,256,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,23.91741686896421,88,66,64,64,24,0,6,0,0,0,4838,64,75.59375,3882,144,26.958333333333332,-31.002112220252744,34.803825210312745,-0.48440800344144913,0.5438097689111366,51,10,"[10, 10, 10, 10, 10, 10]",1000000,"0.000000,3.142000,3.142000,0.000000,0.000000,0.000000","-1.431000,4.189000,5.009000,2.251000,-2.461000,-1.536000","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)",18,2000,0.1,0.0,256,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,86.15353548410349,333,243,241,241,90,2,25,0,0,0,16927,241,70.23651452282158,13154,513,25.64132553606238,-106.61191676049998,100.21299727663569,-0.4423730985912862,0.41582156546321863,182,11,"[10, 10, 10, 10, 10, 10]",1000000,"0.000000,3.142000,3.142000,0.000000,0.000000,0.000000","-1.431000,4.189000,5.009000,2.251000,-2.461000,-1.536000","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)",19,2000,0.1,0.0,256,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,False,448.1958053340204,2000,1227,1226,1226,609,165,192,0,0,0,86930,1226,70.90538336052202,67527,2741,24.635899306822328,-531.9064294265424,479.55694819725034,-0.4338551626643902,0.3911557489373983,988,,"[10, 10, 10, 10, 10, 10]",1000000,"0.000000,3.142000,3.142000,0.000000,0.000000,0.000000","-1.431000,4.189000,5.009000,2.251000,-2.461000,-1.536000","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)",20,2000,0.1,0.0,256,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,16.27457445114851,73,51,49,49,24,0,9,0,0,0,3428,49,69.95918367346938,2126,93,22.86021505376344,-8.166257543215524,29.98129598965932,-0.1666583172084801,0.6118631834624351,33,11,"[10, 10, 10, 10, 10, 10]",1000000,"0.000000,3.142000,3.142000,0.000000,0.000000,0.000000","-1.431000,4.189000,5.009000,2.251000,-2.461000,-1.536000","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)",22,2000,0.1,0.0,256,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,25.25934208719991,87,69,67,67,20,0,13,0,0,0,4848,67,72.35820895522389,3249,143,22.72027972027972,-25.278166714688375,45.08799797721153,-0.3772860703684832,0.6729551936897243,49,11,"[10, 10, 10, 10, 10, 10]",1000000,"0.000000,3.142000,3.142000,0.000000,0.000000,0.000000","-1.431000,4.189000,5.009000,2.251000,-2.461000,-1.536000","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)",26,2000,0.1,0.0,256,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,24.004566230112687,87,69,67,67,20,0,8,0,0,0,4841,67,72.25373134328358,3455,145,23.82758620689655,-24.990318717501726,41.330022508808916,-0.3729898316045034,0.6168660075941629,54,13,"[10, 10, 10, 10, 10, 10]",1000000,"0.000000,3.142000,3.142000,0.000000,0.000000,0.000000","-1.431000,4.189000,5.009000,2.251000,-2.461000,-1.536000","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)",27,2000,0.1,0.0,256,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,False,443.6013396300841,2000,1245,1244,1244,576,180,202,0,0,0,88131,1244,70.84485530546624,64371,2734,23.544623262618874,-489.08674597807544,523.5083735458318,-0.393156548213887,0.4208266668374854,982,,"[10, 10, 10, 10, 10, 10]",1000000,"0.000000,3.142000,3.142000,0.000000,0.000000,0.000000","-1.431000,4.189000,5.009000,2.251000,-2.461000,-1.536000","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)",28,2000,0.1,0.0,256,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,False,469.46886065090075,2000,1290,1289,1289,547,164,187,0,0,0,90898,1289,70.51823118696664,71024,2919,24.331620417951353,-537.457144033559,471.8606693245792,-0.4169566672098983,0.36606723764513516,1025,,"[10, 10, 10, 10, 10, 10]",1000000,"0.000000,3.142000,3.142000,0.000000,0.000000,0.000000","-1.431000,4.189000,5.009000,2.251000,-2.461000,-1.536000","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)","(5, 5, 5, 5, 5, 5)","(2, 6, 7, 8, 1, 2)",30,2000,0.1,0.0,256,1,128,False,ibm_torino,1.0,1.0,3,0.0
